Entity,Code,Year,Prevalence - Neoplasms - Sex: Both - Age: Under 5 (Percent),Prevalence - Neoplasms - Sex: Both - Age: 70+ years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 15-49 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 50-69 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 5-14 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: All Ages (Percent)
Maldives,MDV,2005,0.0750887674113,1.8594965013300002,0.138384080858,1.17320547063,0.0163254225009,0.24474718061300002
Maldives,MDV,2006,0.10634540487899999,1.8821545750600002,0.144433926848,1.1709940862600001,0.0168688963968,0.256201408093
Maldives,MDV,2007,0.122739225686,1.85169016504,0.143439722861,1.14586116699,0.020305143060400002,0.25880470387800003
Maldives,MDV,2008,0.131762376455,1.8065314490200002,0.140533662063,1.1304624059900001,0.0210717521422,0.258694786459
Maldives,MDV,2009,0.13720550086,1.74335773045,0.141230725968,1.118079999,0.0220381245611,0.25977805706
Maldives,MDV,2010,0.145009968124,1.7227412949,0.14205340475300002,1.1125572318399999,0.0259428592983,0.263487203752
Maldives,MDV,2011,0.16269948403599999,1.73855832248,0.143163962994,1.1123529087500001,0.0293674165902,0.269914557752
Maldives,MDV,2012,0.170854729426,1.73025113,0.14654200920500002,1.11233111507,0.0358328081581,0.276312673522
Maldives,MDV,2013,0.173825263152,1.7566691059000001,0.148173154919,1.12009246451,0.038217159580299996,0.282086602536
Maldives,MDV,2014,0.176632076404,1.8002930624000002,0.14949908801,1.12961693507,0.0396728132284,0.28809934703400003
Maldives,MDV,2015,0.17775129265599998,1.8446188206,0.152686289056,1.14779013766,0.0412225357356,0.296116448218
Maldives,MDV,2016,0.181592760571,1.88844782931,0.158654021029,1.17656596586,0.043334479211,0.307546986729
Maldives,MDV,2017,0.182704680406,1.93785311222,0.164016644744,1.20612004671,0.04933434192300001,0.319383217048
Mali,MLI,1990,0.231147086938,1.58477610223,0.19545858501,1.0173918723000002,0.0182898532307,0.25093097543799997
Mali,MLI,1991,0.230795281097,1.57951173681,0.192958253778,1.01268619612,0.018393154760499998,0.248475135728
Mali,MLI,1992,0.23122700419499997,1.58353226159,0.193701574574,1.01074885969,0.0182639999962,0.24802598500800002
Mali,MLI,1993,0.22682238669100002,1.58083663654,0.19182579178700002,1.00775275597,0.018319719372100002,0.24562686885399998
Mali,MLI,1994,0.21682890501600002,1.5808551224899998,0.19071265048199998,1.00199794928,0.0182191556713,0.241842183292
Mali,MLI,1995,0.206022058135,1.5835782133499998,0.188905779842,0.9969080003170001,0.0183130218317,0.237496966606
Mali,MLI,1996,0.20180135878799998,1.5857497671,0.185437266897,0.990924596543,0.0183210699907,0.233779070837
Mali,MLI,1997,0.194742405354,1.5828852669300002,0.181574404512,0.9799590829070001,0.0181423480845,0.22881663245599998
Mali,MLI,1998,0.193066475893,1.58792358683,0.17559642299199998,0.9665397550329999,0.0184435585673,0.22377632706399997
Mali,MLI,1999,0.190317278218,1.5905693882599998,0.17268688068,0.958347788319,0.0183842630725,0.22064007580499997
Mali,MLI,2000,0.189289546095,1.5918429746699998,0.17012329339600002,0.9539624901649999,0.0181898498565,0.21821834765299997
Mali,MLI,2001,0.18663151335,1.5890240545,0.166907026682,0.943555703212,0.018343320221200003,0.21495561120800002
Mali,MLI,2002,0.19873996457800003,1.60168522516,0.166130014647,0.9394362809719999,0.0186405540927,0.216372597394
Mali,MLI,2003,0.193794208296,1.6021965891099998,0.164608779269,0.9354949728929999,0.0185869328356,0.21387483080800002
Mali,MLI,2004,0.18850735150700001,1.6087862664400001,0.163447684397,0.9345717373669999,0.0182720314852,0.211580299662
Mali,MLI,2005,0.18469146488500002,1.6182408470599998,0.162029072015,0.9316379486840001,0.0183403005725,0.209508376229
Mali,MLI,2006,0.18966724372,1.6220565372799998,0.16091225187900002,0.932276430809,0.0182568993752,0.209443750759
Mali,MLI,2007,0.189024753051,1.6234224957199999,0.159205661931,0.935542839107,0.0183090417848,0.208350113477
Mali,MLI,2008,0.19723131917800002,1.6311730489,0.156616536702,0.938012006068,0.0181176450662,0.208565750319
Mali,MLI,2009,0.20110894291,1.6387325024400001,0.15479631873299998,0.9428000290180001,0.018252136923099998,0.20874975691400002
Mali,MLI,2010,0.19584998474300003,1.64338292139,0.154701080233,0.9497515884019999,0.0183715105059,0.20795756818
Mali,MLI,2011,0.192980859939,1.64884893697,0.15381876599900002,0.959288276714,0.018442467518,0.207901445066
Mali,MLI,2012,0.196066187773,1.66038576025,0.15332467443599998,0.968167941038,0.0184396915516,0.20923633162900002
Mali,MLI,2013,0.19207911819,1.67380340635,0.154740717753,0.977009695658,0.0185147926725,0.209782009881
Mali,MLI,2014,0.193568572337,1.68871331961,0.155472732395,0.987121187911,0.0184393171976,0.21109848663300002
Mali,MLI,2015,0.20254873969700002,1.69931336653,0.156499389047,0.997635030146,0.018459022470600002,0.21401787074400003
Mali,MLI,2016,0.237636234562,1.71134783231,0.158420905645,1.01260836655,0.0186304761804,0.222503747791
Mali,MLI,2017,0.23294758235799998,1.7152242552699999,0.158990063948,1.0229505235,0.0187148717525,0.22279677812999998
Malta,MLT,1990,0.32211764963,5.91044158911,0.597289122132,3.38485025141,0.0943569166468,1.42098271513
Malta,MLT,1991,0.330176855879,6.04023907769,0.611835334082,3.43567069607,0.0951826865925,1.4549998042999999
Malta,MLT,1992,0.34169419174,6.1660161875,0.630481054167,3.51726765306,0.096582845395,1.49380425629
Malta,MLT,1993,0.353543035389,6.26450477232,0.643957640659,3.55572558094,0.09812939407929999,1.52775225183
Malta,MLT,1994,0.36595742165,6.38566005506,0.652729958181,3.53885716494,0.102388855219,1.5684209582500002
Malta,MLT,1995,0.37008239847200003,6.51869313384,0.661210860509,3.5242579939799996,0.10103769912100001,1.60780097718
Malta,MLT,1996,0.379727830324,6.609394465119999,0.670160293916,3.49417544273,0.09862179911270001,1.6425220028600003
Malta,MLT,1997,0.39153893290999997,6.70675630657,0.6824893099320001,3.48919700577,0.103927086608,1.68743891496
Malta,MLT,1998,0.397247908703,6.82716109173,0.6940528505870001,3.5037098911999998,0.108366376377,1.73618112599
Malta,MLT,1999,0.404360256255,6.94598669148,0.71525517044,3.54707813435,0.116329087016,1.79604345751
Malta,MLT,2000,0.41189050747600003,7.05339670965,0.735545752245,3.57797276554,0.11898642034899999,1.8532111923799999
Malta,MLT,2001,0.42074285472999995,7.1694097779599995,0.751464273458,3.6362733216199996,0.131378570006,1.91433945881
Malta,MLT,2002,0.43258861049,7.23834470239,0.766883559529,3.69480157964,0.15713611413,1.9746515429100002
Malta,MLT,2003,0.44521302691500003,7.34750527919,0.781996553183,3.77316763504,0.171538790727,2.0423497466500002
Malta,MLT,2004,0.45828621704100003,7.49134868525,0.8014339428410001,3.88307994174,0.170884822054,2.12359964013
Malta,MLT,2005,0.46696229433200004,7.606914701839999,0.817588319577,3.9523498030999997,0.173968048096,2.1932665006999996
Malta,MLT,2006,0.474818282869,7.70023872164,0.827966450529,4.00185055423,0.18932202796300002,2.2577811584300003
Malta,MLT,2007,0.495185027713,7.82775781488,0.832924569712,4.05748992201,0.207260760928,2.32611588706
Malta,MLT,2008,0.52337909236,7.91826902456,0.8442937926030001,4.1041814446,0.232510155904,2.39149684307
Malta,MLT,2009,0.53802105707,7.987869561379999,0.858899170679,4.16975815149,0.252668250531,2.46055113417
Malta,MLT,2010,0.5558938653569999,8.07507805858,0.8669672181029999,4.25031296655,0.258210220803,2.52841459946
Malta,MLT,2011,0.556693172666,8.11200725712,0.86608077772,4.30499315562,0.27051119076999997,2.57631850861
Malta,MLT,2012,0.561554538975,8.19779816993,0.885653080775,4.40480884086,0.282136284217,2.6483640247899998
Malta,MLT,2013,0.57440211909,8.25310454411,0.8988859146239999,4.47788932296,0.29551453991000004,2.71247762521
Malta,MLT,2014,0.587312377413,8.349877632990001,0.928462495143,4.54774598641,0.30370654274500003,2.8026815642600003
Malta,MLT,2015,0.608945462774,8.468614455320001,0.957895048272,4.6402377691200005,0.319044914569,2.89928266791
Malta,MLT,2016,0.620741333136,8.61218852111,0.9952412462700001,4.74555493099,0.325912247284,3.00291713394
Malta,MLT,2017,0.615864650866,8.68056054175,1.02201328565,4.80414232433,0.319523806856,3.07762279772
Marshall Islands,MHL,1990,0.0962139023547,2.2581103232,0.326398432318,1.42950024906,0.0430713766014,0.29923540084100003
Marshall Islands,MHL,1991,0.09664517276949999,2.2738084176,0.345922602075,1.44981262863,0.04262340491,0.309345847789
Marshall Islands,MHL,1992,0.0969463935912,2.2897915540500002,0.362815938258,1.48293941469,0.043222333361,0.320092772593
Marshall Islands,MHL,1993,0.09287714281750001,2.31763984653,0.37890384794299997,1.50519343823,0.0430145744002,0.329924260428
Marshall Islands,MHL,1994,0.0932227144961,2.32314390801,0.39310617819800003,1.51792450219,0.0428046764169,0.339428859465
Marshall Islands,MHL,1995,0.0936247486835,2.35643365035,0.40698316824499997,1.53279957068,0.042733574791600004,0.350186933479
Marshall Islands,MHL,1996,0.0946478608815,2.36818566138,0.417474436356,1.53681257681,0.0455928468523,0.36050592371900003
Marshall Islands,MHL,1997,0.0961163671867,2.39753352507,0.423850960562,1.54223789604,0.0454038632656,0.368837323865
Marshall Islands,MHL,1998,0.10259501404700001,2.44369052469,0.429670200133,1.53563965786,0.044992142499299996,0.377442668318
Marshall Islands,MHL,1999,0.10391349233,2.46277418377,0.437821039931,1.54197646617,0.0453259080281,0.387315205059
Marshall Islands,MHL,2000,0.10568494001699999,2.51560766725,0.444768757907,1.54750574292,0.0455553959833,0.397575954276
Marshall Islands,MHL,2001,0.111506492971,2.53031550544,0.45846716766400003,1.5641155283800001,0.0461744055139,0.412645388482
Marshall Islands,MHL,2002,0.113815376381,2.54537337565,0.468631379369,1.57528838801,0.046337469061799995,0.42518315959100006
Marshall Islands,MHL,2003,0.115572571227,2.56186886029,0.47827430896900003,1.58971663432,0.0464324305965,0.437726332721
Marshall Islands,MHL,2004,0.11756679927699999,2.56249887407,0.48840562737500004,1.6100111864,0.0469330907753,0.450912379864
Marshall Islands,MHL,2005,0.118089120102,2.60148255547,0.49766193334299996,1.63083307945,0.0469057936149,0.463773330699
Marshall Islands,MHL,2006,0.11632878683600001,2.63778498821,0.508077007607,1.6537424079,0.0470748247474,0.477065380158
Marshall Islands,MHL,2007,0.11697101005100001,2.6753998533799996,0.512383975572,1.67542442245,0.047001982998299996,0.48726973475100005
Marshall Islands,MHL,2008,0.114827049112,2.71672017043,0.517616987957,1.6992347344499998,0.0470979183598,0.498046073737
Marshall Islands,MHL,2009,0.11399917730600001,2.7455745922,0.522021815614,1.72804320468,0.047100179659299996,0.509077504062
Marshall Islands,MHL,2010,0.11328786339699999,2.7632433841,0.528414092872,1.7473700093400002,0.0473437663199,0.520403338015
Marshall Islands,MHL,2011,0.108988980237,2.7641417497500003,0.533637334606,1.76607877288,0.047169924652,0.530283639348
Marshall Islands,MHL,2012,0.10763745880499999,2.7925043937400003,0.539994610156,1.78072175264,0.0472659832447,0.541312037999
Marshall Islands,MHL,2013,0.106429629971,2.8033948378,0.5458509416489999,1.80142491638,0.0474010128523,0.552745897284
Marshall Islands,MHL,2014,0.106408607172,2.81063522737,0.551799996398,1.81606931029,0.0477246488972,0.563970640715
Marshall Islands,MHL,2015,0.10526244543800001,2.81532221862,0.556863371295,1.8368448745800001,0.0470620663217,0.575354890139
Marshall Islands,MHL,2016,0.104723226737,2.80470197721,0.562054655666,1.84704930012,0.0467090698053,0.585991232042
Marshall Islands,MHL,2017,0.104587754251,2.80112001726,0.5650973336089999,1.8593229979600001,0.0471742672644,0.596308524768
Mauritania,MRT,1990,0.09867781135140001,1.72645813353,0.16346059362200002,1.10866803404,0.0187150377124,0.23170545927099997
Mauritania,MRT,1991,0.0990624727761,1.72623366573,0.162437504307,1.1013650399700001,0.018684006098,0.229539742526
Mauritania,MRT,1992,0.100149954776,1.7267575289000001,0.162898950756,1.09959743791,0.0187158681592,0.22869967011999998
Mauritania,MRT,1993,0.1018281185,1.7304413671399999,0.16214937195,1.09865568448,0.0187368891971,0.22763573462000003
Mauritania,MRT,1994,0.10325768243099999,1.7381362993199998,0.162662056491,1.09621689767,0.018762037609999997,0.22709647516200002
Mauritania,MRT,1995,0.10231113369999999,1.74162881883,0.16386992556500002,1.09149411357,0.0186670268318,0.226272684544
Mauritania,MRT,1996,0.108907476645,1.74973629298,0.164837292677,1.08928447116,0.0186721040365,0.227199871579
Mauritania,MRT,1997,0.10877306518699999,1.76012800591,0.16609189378,1.07995357204,0.018847315062300002,0.226672795359
Mauritania,MRT,1998,0.109022944303,1.7783725612299999,0.166284253037,1.07076689389,0.0188081853795,0.2260795242
Mauritania,MRT,1999,0.11093392595900001,1.79074286723,0.167529146123,1.07216746051,0.0188472102222,0.22661986243100002
Mauritania,MRT,2000,0.11191786925299999,1.81105776051,0.16873007129200002,1.07606756593,0.0188674782673,0.22750169593400002
Mauritania,MRT,2001,0.11310915213499999,1.84347951464,0.17128717655099998,1.07783887968,0.0191316291144,0.2304973718
Mauritania,MRT,2002,0.113987576513,1.8761717690900002,0.171480939733,1.0761783094,0.018964369698,0.23206634734299997
Mauritania,MRT,2003,0.11082677787299999,1.89347366819,0.172721367651,1.08238991598,0.0187997270717,0.23366350754700002
Mauritania,MRT,2004,0.104268077034,1.93018586498,0.17413059568400002,1.08763252983,0.019157657018,0.23536622797600001
Mauritania,MRT,2005,0.115050437376,1.9577458062100002,0.17456859826600002,1.08806643138,0.019134476875900003,0.23878193631800002
Mauritania,MRT,2006,0.11678358644999999,1.99571464422,0.176028463371,1.10017303816,0.0217355331044,0.24290393268500002
Mauritania,MRT,2007,0.112387836239,2.0355667354399998,0.17754566363399998,1.11627444791,0.0215459473288,0.245778302065
Mauritania,MRT,2008,0.111880531278,2.07112690075,0.17840117854600002,1.13666683927,0.021588791304499998,0.249496577374
Mauritania,MRT,2009,0.11322781676700001,2.10998501269,0.179780549822,1.1512355467,0.0219382162337,0.25358451532799997
Mauritania,MRT,2010,0.10962601724,2.14432294524,0.180384288901,1.16531150677,0.0222788891351,0.256397665244
Mauritania,MRT,2011,0.10992258684900001,2.1771668530599997,0.18295421969599998,1.18574481167,0.022392394319,0.261150286716
Mauritania,MRT,2012,0.111599231817,2.2078462731,0.184718490761,1.20631234566,0.0220920241641,0.265688170316
Mauritania,MRT,2013,0.110914133543,2.2431388893,0.185747291259,1.22719539502,0.0221715996388,0.269880571814
Mauritania,MRT,2014,0.110057325439,2.26962116778,0.186957901683,1.24520788608,0.021942442447100002,0.273715300775
Mauritania,MRT,2015,0.110574861995,2.30105450105,0.188701867763,1.2636229639099998,0.0219320649444,0.27843461210099996
Mauritania,MRT,2016,0.109106971921,2.33009710589,0.189284676367,1.2848369367399999,0.0217273119267,0.282789655481
Mauritania,MRT,2017,0.106496373583,2.35700889074,0.190710376357,1.30883423532,0.0191734905778,0.28720363201
Mauritius,MUS,1990,0.125592557656,1.81004068129,0.19886538324099998,1.2888683698199999,0.0276947642717,0.338101879097
Mauritius,MUS,1991,0.12732703269700002,1.82538656999,0.210365573717,1.32513980366,0.028121064402399996,0.35246114913800003
Mauritius,MUS,1992,0.13724319182199998,1.8922569746000002,0.23748577686300001,1.41426655982,0.030182023796499997,0.384918186695
Mauritius,MUS,1993,0.14173054276,1.9357608493899998,0.243834057065,1.44940160264,0.0381855526464,0.39954747107500005
Mauritius,MUS,1994,0.155533546506,1.9886564042,0.258288137686,1.50178431988,0.0410208104986,0.421556482601
Mauritius,MUS,1995,0.176783421777,2.0147058006700003,0.25939630201200004,1.51583340775,0.0434578122894,0.431373427253
Mauritius,MUS,1996,0.19707666538899998,2.06326971458,0.265603258729,1.5289907435299999,0.0450883471799,0.444562258223
Mauritius,MUS,1997,0.203233743695,2.11462957084,0.27244797087,1.52195449332,0.045051379490700004,0.45701981002900005
Mauritius,MUS,1998,0.208402389398,2.17273700228,0.283614211066,1.53763820373,0.0469087594333,0.47435994294199996
Mauritius,MUS,1999,0.215034830832,2.23755842884,0.296540210159,1.5854021571399999,0.0507401873518,0.498532058054
Mauritius,MUS,2000,0.21606129403,2.29050327161,0.311933590364,1.63876301507,0.053818740262,0.524562497889
Mauritius,MUS,2001,0.225213034567,2.34650631336,0.327475960258,1.66729187138,0.0541050468515,0.550347864754
Mauritius,MUS,2002,0.23818807309,2.3616010264400003,0.336929470646,1.6803304964099999,0.0546464332755,0.569263494609
Mauritius,MUS,2003,0.234738968681,2.37414185715,0.348915906036,1.7149772033800001,0.0506272482729,0.591104863601
Mauritius,MUS,2004,0.237060393378,2.3942467502499998,0.356283360816,1.73460878052,0.0470243901785,0.6094450081649999
Mauritius,MUS,2005,0.236824385433,2.4162493986699998,0.36615009255500003,1.7337700359300001,0.0463292677463,0.626848327449
Mauritius,MUS,2006,0.238098483691,2.42291415758,0.37791551834500003,1.7360898288800002,0.0486636137923,0.646386928967
Mauritius,MUS,2007,0.257541207761,2.4166558126699997,0.39521663765399995,1.72811640972,0.0524868835354,0.668627746302
Mauritius,MUS,2008,0.258511607338,2.44821967113,0.41229702326699996,1.7495859200700001,0.056377633072899995,0.697175110674
Mauritius,MUS,2009,0.256863128098,2.45714982215,0.42238371271,1.7439532732599998,0.0612605320541,0.716098057015
Mauritius,MUS,2010,0.258691423877,2.4738646171300003,0.43875795651,1.75511477279,0.0537055813234,0.7409112398450001
Mauritius,MUS,2011,0.27414227263200003,2.4843966282600003,0.43678304099,1.7594669961400002,0.052738428762799994,0.756147960547
Mauritius,MUS,2012,0.296887949316,2.55695124392,0.450105353439,1.8095743052900002,0.056538238294500005,0.794464392617
Mauritius,MUS,2013,0.299926082684,2.59528363415,0.45698488712700003,1.8328152001800002,0.055083167513299995,0.821182089822
Mauritius,MUS,2014,0.323663233397,2.65152406031,0.475345392898,1.8690530892800001,0.0609083491879,0.8609597290219999
Mauritius,MUS,2015,0.340454828416,2.71512495064,0.495497191279,1.92801384465,0.0641447531559,0.907535521311
Mauritius,MUS,2016,0.345057802674,2.77900287761,0.490438833261,1.98204518079,0.0708768706689,0.939779559607
Mauritius,MUS,2017,0.36728467244900004,2.83099963935,0.49095989339,2.02796389706,0.07752702266940001,0.973861632494
Mexico,MEX,1990,0.241427984531,2.99792353942,0.264894236871,1.46372842276,0.0728974605756,0.39669743681
Mexico,MEX,1991,0.241556131019,3.10995132561,0.269569223501,1.51815377243,0.0730864629481,0.410107495515
Mexico,MEX,1992,0.244520063201,3.2313149891200004,0.279345467972,1.5835845147899998,0.0737478083147,0.428227349783
Mexico,MEX,1993,0.24728908568400002,3.3479042886499997,0.290629434261,1.6444475842300001,0.0745687165917,0.44697816328599993
Mexico,MEX,1994,0.251266850133,3.44745522174,0.30025085007700003,1.6932525963599998,0.0754560627218,0.46393915243
Mexico,MEX,1995,0.25449442518599996,3.5303640411400004,0.309202598467,1.7457059819799998,0.0769001403502,0.481015041996
Mexico,MEX,1996,0.253729950132,3.5799969264800002,0.312710942934,1.77402373299,0.0784434194668,0.49249328488300004
Mexico,MEX,1997,0.25393243802800003,3.6369971852500003,0.319597095991,1.8105683438100002,0.0791872019564,0.507272900696
Mexico,MEX,1998,0.254918753481,3.68630189978,0.328052022162,1.84193697805,0.079562570896,0.522612805843
Mexico,MEX,1999,0.25903815606200004,3.71492951393,0.332160977876,1.86538462454,0.0790175009864,0.534583568074
Mexico,MEX,2000,0.262728459897,3.74039155124,0.332070101189,1.8777737216500001,0.0799633813881,0.543016646404
Mexico,MEX,2001,0.26485464510699996,3.77135734961,0.334477885411,1.89017802364,0.0787157622246,0.554176325445
Mexico,MEX,2002,0.2647248221,3.8219421746,0.339569590491,1.91560016984,0.0790036871894,0.569341841856
Mexico,MEX,2003,0.265779177359,3.8674306337099997,0.342722066439,1.93880872397,0.0790445341277,0.583536877458
Mexico,MEX,2004,0.266502289926,3.8819743922,0.343023951065,1.9454968323100001,0.07857521535890001,0.593598073638
Mexico,MEX,2005,0.26485625896,3.91618359235,0.352714713802,1.96937983631,0.0787967071872,0.6119060723799999
Mexico,MEX,2006,0.258806289852,3.92401462367,0.355607589059,1.97330652241,0.07880350753000001,0.623203748074
Mexico,MEX,2007,0.25352453260700003,3.94337496517,0.35927682039500003,1.97957273899,0.0785045809267,0.63642902926
Mexico,MEX,2008,0.249150207252,3.9970462726299996,0.373306923537,2.0093841629,0.0784499794384,0.660258046599
Mexico,MEX,2009,0.245373112961,4.03281026323,0.39007434923199996,2.03357061561,0.0776810620915,0.684308287739
Mexico,MEX,2010,0.24351246807200003,4.02337162527,0.389890912336,2.02439721681,0.07689307450749999,0.692897988348
Mexico,MEX,2011,0.24643008745000003,4.00897583636,0.392297296952,2.03375361618,0.0764019248638,0.70578734578
Mexico,MEX,2012,0.251888117587,4.02245400043,0.39955056545900003,2.06867241891,0.0764265168087,0.726672529086
Mexico,MEX,2013,0.258334863483,4.05734097372,0.40750754215,2.11589735324,0.0766655818525,0.751039540066
Mexico,MEX,2014,0.26462348473,4.07976411061,0.418450110277,2.15761573231,0.07706659341989999,0.775967463445
Mexico,MEX,2015,0.267500964949,4.07553668395,0.42490697285400003,2.18617492569,0.0778101273039,0.795325081632
Mexico,MEX,2016,0.26330912667600004,4.07593295188,0.43959298544900005,2.22630372149,0.07814748349680001,0.8213159882369999
Mexico,MEX,2017,0.266071781041,4.07121804043,0.446993388408,2.25923944987,0.0782993619172,0.8429023120929999
Micronesia (country),FSM,1990,0.10699282016600001,2.23282593221,0.274942400829,1.36289232184,0.0452286861908,0.311825099926
Micronesia (country),FSM,1991,0.106668337998,2.26113704508,0.281527609894,1.37443303952,0.0452044882256,0.316211826907
Micronesia (country),FSM,1992,0.102794758407,2.29149547991,0.287045817795,1.38363923586,0.045339007468699996,0.31965477948
Micronesia (country),FSM,1993,0.102151610398,2.31949563627,0.29184782568900003,1.39176258519,0.0451894601445,0.323190768231
Micronesia (country),FSM,1994,0.10237330411600001,2.35177410447,0.297176864364,1.40002804684,0.044776147589599996,0.327381538163
Micronesia (country),FSM,1995,0.10264177175099999,2.38237405791,0.301683105923,1.40736392413,0.0450264261749,0.33160076903
Micronesia (country),FSM,1996,0.102433583412,2.40798662557,0.306467361733,1.40714748523,0.0450072982628,0.335886261877
Micronesia (country),FSM,1997,0.100698675731,2.44315482247,0.309638394342,1.40767343852,0.0449683143338,0.34001888807400005
Micronesia (country),FSM,1998,0.10022010277,2.47592807816,0.313344753345,1.4024840491600001,0.0448607880953,0.344492193998
Micronesia (country),FSM,1999,0.09968558570790001,2.50689729289,0.317142527527,1.39778155974,0.0448988144745,0.349203983217
Micronesia (country),FSM,2000,0.0994702349286,2.52579434121,0.324946951975,1.40703861334,0.0450739352413,0.35469817448900004
Micronesia (country),FSM,2001,0.09983546896649999,2.53597623001,0.330429391433,1.4034525850900001,0.0449961707428,0.36216775747700003
Micronesia (country),FSM,2002,0.10079294595499999,2.52424947051,0.33730144659,1.39976647084,0.0451361324026,0.369618201888
Micronesia (country),FSM,2003,0.0992829447865,2.5105673512399997,0.345507894099,1.39629920366,0.045178203247999996,0.377271867957
Micronesia (country),FSM,2004,0.10022123000000001,2.50575487283,0.352239195804,1.40101948695,0.045227478360000004,0.385416454048
Micronesia (country),FSM,2005,0.10148785424399999,2.50436810131,0.35706975026599996,1.40264758749,0.0451367737068,0.39255727674700003
Micronesia (country),FSM,2006,0.101023544725,2.5288028910099998,0.361228981355,1.40939516168,0.0453947817469,0.40104076755400003
Micronesia (country),FSM,2007,0.10142979543399999,2.56784063592,0.362809140069,1.41604825778,0.0453482486377,0.40925976093699995
Micronesia (country),FSM,2008,0.100086267098,2.60534490342,0.363992089085,1.42312533357,0.0452019259963,0.41763895594
Micronesia (country),FSM,2009,0.098955467626,2.63427182152,0.363160891356,1.4279183878800001,0.0452928382068,0.42497600422500004
Micronesia (country),FSM,2010,0.08869902617810001,2.6457200303899997,0.363928711332,1.42817248431,0.0451238756572,0.43145021629
Micronesia (country),FSM,2011,0.0989534313346,2.64497333527,0.36524397548,1.44016807431,0.0451106762025,0.440717469224
Micronesia (country),FSM,2012,0.100105109671,2.64921119034,0.369064634917,1.4569160676900001,0.0452158625502,0.45075643781100005
Micronesia (country),FSM,2013,0.100262205689,2.65489279265,0.370568154982,1.47819113705,0.0425757750735,0.45930509652799995
Micronesia (country),FSM,2014,0.0997227002585,2.66150128079,0.374001909242,1.50572422121,0.042476377156899996,0.47022918634300004
Micronesia (country),FSM,2015,0.102400990039,2.67171045344,0.379188799801,1.52454994173,0.045277482608,0.48209054039899996
Micronesia (country),FSM,2016,0.10216628715399999,2.67088787583,0.383131682825,1.5464633244300001,0.042380585838700004,0.49257853229399995
Micronesia (country),FSM,2017,0.102436953987,2.67131408023,0.38595862188700003,1.56475390557,0.045138869729200004,0.503849480613
Middle SDI,,1990,0.22735084178299997,1.91027388579,0.250869560452,1.18014172616,0.06873053076539999,0.361241688823
Middle SDI,,1991,0.22878268115000003,1.93493887508,0.256106969706,1.1909836303399999,0.0701196887028,0.368503083499
Middle SDI,,1992,0.226761711729,1.9598734384,0.263666921247,1.20166320056,0.0724569280764,0.376796442701
Middle SDI,,1993,0.224667917925,1.9848120239,0.269313680806,1.21291909403,0.07369715026990001,0.384004926471
Middle SDI,,1994,0.221529031321,2.00957551116,0.276640394833,1.22640086455,0.0743206890493,0.39226700847199997
Middle SDI,,1995,0.219179254229,2.03401773437,0.283470159181,1.23976412756,0.0750787701037,0.400629607659
Middle SDI,,1996,0.21842285585299998,2.0598542555,0.290482003205,1.25784314898,0.0753050612369,0.41034707753
Middle SDI,,1997,0.218131270985,2.08722783507,0.296555956102,1.27505244113,0.07419955013570001,0.419793978306
Middle SDI,,1998,0.217923097683,2.1180306242799998,0.302100467421,1.28986404295,0.0729515628831,0.429085834605
Middle SDI,,1999,0.21879321648599998,2.14771632802,0.30653245419499997,1.30453097691,0.0723625456778,0.439246342605
Middle SDI,,2000,0.21793842163600002,2.1818112956199998,0.30795970139400003,1.32605225097,0.07101095919179999,0.44815220005800005
Middle SDI,,2001,0.21907471475100002,2.21123819628,0.306325024665,1.34264293656,0.0684655111725,0.455776163341
Middle SDI,,2002,0.221653362282,2.24996515614,0.305699020778,1.36650069952,0.0666098631224,0.46622196458200005
Middle SDI,,2003,0.226033974166,2.29139531459,0.301715465756,1.3928074665199999,0.0641409717182,0.476065947996
Middle SDI,,2004,0.233637938042,2.32032982982,0.302181077533,1.40918055485,0.06495143112,0.48802237623899997
Middle SDI,,2005,0.239296882867,2.3407485958,0.30400895987300003,1.42043337765,0.0650482404844,0.499285827487
Middle SDI,,2006,0.247490934239,2.36093627271,0.307752600673,1.43557584703,0.0659114878165,0.512222138915
Middle SDI,,2007,0.259590879979,2.39993821028,0.31494028587100004,1.46172855405,0.0686137408694,0.5300559889040001
Middle SDI,,2008,0.277191344788,2.45863583531,0.326539729072,1.4954116313899999,0.0752741368004,0.553232079607
Middle SDI,,2009,0.295982254178,2.5221772618,0.34049928401499996,1.53383165254,0.0830629076387,0.578970847785
Middle SDI,,2010,0.315282391875,2.580324,0.353413602675,1.5727927497299998,0.0894396894542,0.604198723412
Middle SDI,,2011,0.333927491865,2.6312822750800002,0.364029155297,1.61298498349,0.0980957864762,0.629120516306
Middle SDI,,2012,0.35219390457399996,2.68192349073,0.37552091217,1.6590660444499998,0.108010630591,0.6567751883940001
Middle SDI,,2013,0.37119248332,2.72735985972,0.38880380612500004,1.70797145731,0.11641352414499999,0.68670800144
Middle SDI,,2014,0.394025766834,2.79494831095,0.402093518773,1.77259722061,0.126345531127,0.72197938026
Middle SDI,,2015,0.41453563964499995,2.87577415074,0.413259551497,1.84102500662,0.13823205970299998,0.758569672525
